SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
CC(Cl)Cl,416.9,356.7225,296.545,236.3675,176.19,0.080069973,0.09576607,0.111462168,0.127158265,0.142854362,-3.062817956,243.9844043
C[Si](C)(Cl)Cl,343.35,306.775,270.2,233.625,197.05,0.118117487,0.129117419,0.14011735,0.151117281,0.162117213,-2.637689516,177.5300237
ClC/C=C(C)Cl,485.4,413.55,341.7,269.85,198,0.075373,0.09010225,0.1048315,0.11956075,0.13429,-3.094091085,270.4561315
CC(Cl)C(Cl)C,479.2,407.6875,336.175,264.6625,193.15,0.072494504,0.087414157,0.10233381,0.117253463,0.132173116,-3.144204586,273.8531005
ClCCCCCl,512.3,443.1875,374.075,304.9625,235.85,0.073494772,0.087065703,0.100636633,0.114207564,0.127778494,-3.198887081,322.6090274
C(Cl)C(Cl)CC,480,412.5,345,277.5,210,0.072582,0.086595,0.100608,0.114621,0.128634,-3.184061952,291.0197173
c1(C(F)(F)F)c(Cl)cc(Cl)cc1,513.8,447.2375,380.675,314.1125,247.55,0.0568462,0.066897138,0.076948075,0.086999012,0.09704995,-3.481384234,334.9488571
c1(Cl)ccccc1(Cl),351.71,329.5,307.29,285.08,262.87,0.112365073,0.11600085,0.119636627,0.123272404,0.126908181,-2.578050074,138.8732883
c1c(Cl)cccc1(Cl),446.23,396.77,347.31,297.85,248.39,0.092553459,0.100798441,0.109043423,0.117288405,0.125533387,-2.832806745,208.9010754
ClC(Cl)C(=O)Cl,380.45,342.8375,305.225,267.6125,230,0.095642048,0.103745661,0.111849274,0.119952887,0.1280565,-2.864931972,201.899086
ClC(Cl)C(=O),362,327.25,292.5,257.75,223,0.1130516,0.12237155,0.1316915,0.14101145,0.1503314,-2.708002677,195.5669521
ClC(F)(F)C(Cl)F,341.55,304.95,268.35,231.75,195.15,0.066625591,0.074366125,0.082106659,0.089847193,0.097587727,-3.310076321,212.1975876
FC(Cl)(Cl)C(F)F,369.6,329.7,289.8,249.9,210,0.06331984,0.072730255,0.08214067,0.091551085,0.1009615,-3.489603802,279.5615352
ClCC(Cl)CO,457.15,403.8625,350.575,297.2875,244,0.115032148,0.128844801,0.142657454,0.156470107,0.17028276,-2.701635667,256.6833372
ClCC(O)CCl,447.45,402.875,358.3,313.725,269.15,0.122308936,0.135112214,0.147915491,0.160718768,0.173522046,-2.717045443,282.9331228
C(Cl)(Cl)(F)C,381.84,328.7925,275.745,222.6975,169.65,0.072495322,0.086520551,0.100545779,0.114571008,0.128596237,-3.200053873,236.9778256
C=CC(Cl)CCl,466.7,403.025,339.35,275.675,212,0.07383621,0.087443558,0.101050905,0.114658253,0.1282656,-3.180615423,287.7123969
ClC/C=C/CCl,513.8,454.2625,394.725,335.1875,275.65,0.074671676,0.086399373,0.09812707,0.109854766,0.121582463,-3.27458368,364.7192637
ClC/C=CCCl,502,432.2875,362.575,292.8625,223.15,0.07612066,0.089865874,0.103611087,0.117356301,0.131101515,-3.121679139,295.1148456
ClC(Cl)C(=O)O,467.15,421.9975,376.845,331.6925,286.54,0.138795753,0.151648412,0.164501071,0.17735373,0.190206389,-2.553965087,277.0933696
CCCCNCCCC,473.15,407.65,342.15,276.65,211.15,0.099014964,0.110423896,0.123482858,0.138191849,0.154550871,-2.752570582,218.2650405
CCCCOS(=O)(=O)OCCCC,525,442.1125,359.225,276.3375,193.45,0.066895,0.075332948,0.083770895,0.092208843,0.10064679,-3.015380638,180.495354
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,693.15,585.85,478.55,371.25,263.95,0.086515608,0.102361672,0.118207736,0.1340538,0.149899864,-2.885700834,336.739136
c1(C(=O)OCCCC)c(C(=O)OCCCC)cccc1,613.15,519.4,425.65,331.9,238.15,0.090603786,0.103994098,0.117384411,0.130774723,0.144165036,-2.781707342,256.2720638
BrC(F)(F)C(F)(F)Br,323.15,283.1125,243.075,203.0375,163,0.05933638,0.065534185,0.07173199,0.077929795,0.0841276,-3.255514444,145.8953824
BrCCCBr,544.48,468.01,391.54,315.07,238.6,0.058887635,0.070186842,0.08148605,0.092785257,0.104084464,-3.39192722,329.2569289
BrCC(Br)C,518.32,443.2275,368.135,293.0425,217.95,0.066417038,0.079586761,0.092756484,0.105926206,0.119095929,-3.250342494,304.0296718
BrCBr,370.1,332.725,295.35,257.975,220.6,0.092311201,0.100720202,0.109129204,0.117538205,0.125947206,-2.917036082,203.0847451
CC(Br)Br,498.4,426.3375,354.275,282.2125,210.15,0.060852432,0.072672123,0.084491815,0.096311506,0.108131197,-3.331613504,288.6791631
c1ccccc1(COCc1ccccc1),613.1,529.0125,444.925,360.8375,276.75,0.074051136,0.087626222,0.101201308,0.114776394,0.12835148,-3.169514131,372.935402
N1=CN=CC=C1,396.9,371.4,345.9,320.4,294.9,0.126884577,0.133404162,0.139923747,0.146443332,0.152962917,-2.657317801,237.224886
N1=NC=CC=C1,481.15,427.15,373.15,319.15,265.15,0.133119127,0.144561187,0.156003247,0.167445307,0.178887367,-2.446516473,214.0719178
CC(N)CN,392.45,353.47,314.49,275.51,236.53,0.170229985,0.185615391,0.201000797,0.216386203,0.231771609,-2.314905367,219.0772626
C=CCNCC=C,384.15,334.3,284.45,234.6,184.75,0.109579851,0.123241742,0.136903633,0.150565524,0.164227415,-2.671805996,187.0001888
C=CCOC(=O)/C=CC(=O)OCC=C,544.3,464.7625,385.225,305.6875,226.15,0.07379375,0.088707031,0.103620313,0.118533594,0.133446875,-3.143057014,318.9662276
O=C(OCC(OC(=O)C)COC(=O)C)C,561.12,490.1525,419.185,348.2175,277.25,0.068144861,0.079901337,0.091657813,0.103414289,0.115170765,-3.315398663,373.3398923
[Si](CC)(OC(=O)C)(OC(=O)C)OC(=O)C,537.68,473.6475,409.615,345.5825,281.55,0.10514176,0.12230247,0.13946318,0.15662389,0.1737846,-2.92190757,377.1788718
CC(=O)CC(C)(O)C,481.8,418.6375,355.475,292.3125,229.15,0.09262022,0.109175111,0.125730003,0.142284894,0.158839785,-2.984934601,310.5277984
CCCCCNCCCCC,476.15,417.15,358.15,299.15,240.15,0.087235365,0.099914465,0.112593565,0.125272665,0.137951765,-3.007740713,284.7112227
CCCCCCOCCCCCC,498.85,431.675,364.5,297.325,230.15,0.0976355,0.10905525,0.120475,0.13189475,0.1433145,-2.733872714,215.8628079
CCCCC(CC)CNCC(CC)CCCC,554.25,488.1875,422.125,356.0625,290,0.07197506,0.085800586,0.098610986,0.110406261,0.12118641,-3.336790598,414.1524629
CCC(C)OC(C)CC,440,373.2875,306.575,239.8625,173.15,0.07836,0.093970725,0.10958145,0.125192175,0.1408029,-3.036299146,237.8343565
c1(CCCCCCCCCC)cccc2ccccc21,652.15,561.15,470.15,379.15,288.15,0.0598884,0.07034703,0.08080566,0.09126429,0.10172292,-3.34230252,370.0438934
C1CCCCC1(CCCCCCCCCC),570.75,495.8875,421.025,346.1625,271.3,0.081564392,0.095130226,0.10869606,0.122261893,0.135827727,-3.077932339,346.7501091
c1(CCCCCCCCCC)ccccc1,571.04,492.9725,414.905,336.8375,258.77,0.079769101,0.093078048,0.106386996,0.119695943,0.13300489,-3.057971006,323.7884486
CCCCCCCCCCN,544.16,480.41,416.66,352.91,289.16,0.128075104,0.131324499,0.136485709,0.143558736,0.152543579,-2.268742566,115.5048924
CCCCCCCCCCOC=O,613.15,522.3625,431.575,340.7875,250,0.087347559,0.102249419,0.117151279,0.13205314,0.146955,-2.895450783,306.3352681
CC(=O)OCCCCCCCCCC,542.4,471.33,400.26,329.19,258.12,0.087173424,0.103074626,0.118975828,0.134877029,0.150778231,-3.055878,355.6433836
C/C=C/CCCCCCC,446,389.5,333,276.5,220,0.10297808,0.11684996,0.13072184,0.14459372,0.1584656,-2.786640241,241.3073233
C/C=CCCCCCCC,447,387,327,267,207,0.10300376,0.11775896,0.13251416,0.14726936,0.16202456,-2.758007425,230.8364144
CCCCCCCCCCO,503,447.2625,391.525,335.7875,280.05,0.110421,0.124355375,0.13828975,0.152224125,0.1661585,-2.814627919,318.7384668
CCCCCCCCCCS,512.35,446.1525,379.955,313.7575,247.56,0.094637989,0.10842428,0.122210572,0.135996863,0.149783154,-2.88588112,286.3486206
CCCCCCCCCC=O,481.65,432.4875,383.325,334.1625,285,0.102831234,0.114140576,0.125449917,0.136759258,0.1480686,-2.893839803,306.8143813
[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,484.1,420.3625,356.625,292.8875,229.15,0.092020759,0.103749096,0.115477434,0.127205771,0.138934109,-2.842540196,234.2704566
C1C[C@@]2(CCCC[C@]2(CC1)([H]))([H]),460.46,406.0425,351.625,297.2075,242.79,0.098608039,0.103422954,0.108237868,0.113052783,0.117867698,-2.553093232,112.8380574
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),468.97,409.2775,349.585,289.8925,230.2,0.097855065,0.103136718,0.10841837,0.113700022,0.118981674,-2.552323099,111.8319943
FC(F)(F)C(F)(F)C(F)C(F)C(F)(F)F,363.36,320.8075,278.255,235.7025,193.15,0.049275758,0.057161162,0.065046566,0.07293197,0.080817374,-3.688399551,257.5948428
C=CCCCCCCC=C,438.2,378.9875,319.775,260.5625,201.35,0.108361708,0.121127819,0.132932621,0.143776116,0.153658302,-2.596166276,176.1832251
C#CCCCCCCCC,447.15,392.65,338.15,283.65,229.15,0.102764227,0.115638217,0.128512207,0.141386197,0.154260187,-2.792882118,242.4062661
c1(C(C)C)ccc(C)cc1,450.28,389.0225,327.765,266.5075,205.25,0.092818544,0.104404175,0.115989806,0.127575437,0.139161068,-2.798946862,202.3264495
c1(C(C)C)c(C)cccc1,451.33,388.9075,326.485,264.0625,201.64,0.095218443,0.107259743,0.119301044,0.131342344,0.143383644,-2.764528956,199.1923273
c1(C(C)C)cc(C)ccc1,448.23,388.5325,328.835,269.1375,209.44,0.093681256,0.105190934,0.116700612,0.12821029,0.139719968,-2.801384244,206.1580282
C1CC1N,323.15,301.8025,280.455,259.1075,237.76,0.170379581,0.179805142,0.189230704,0.198656266,0.208081827,-2.382481325,199.7650319
C1CC1(C(=O)O),456.15,414.775,373.4,332.025,290.65,0.105574347,0.1147687,0.123963052,0.133157405,0.142351757,-2.850592176,280.3034279
C1CC1C#N,408.15,368.15,328.15,288.15,248.15,0.113893037,0.123664637,0.133436237,0.143207837,0.152979437,-2.702971322,221.8059997
C1(N)CCCC1,381.62,333.8275,286.035,238.2425,190.45,0.126726758,0.140151194,0.153575629,0.167000064,0.1804245,-2.493715267,171.365681
C1=CCCC1,333.15,284.395,235.64,186.885,138.13,0.125200936,0.138746537,0.152292139,0.16583774,0.179383342,-2.400802827,116.1561251
C1(=O)CCCC1,403.8,358.3125,312.825,267.3375,221.85,0.1323724,0.1392865,0.1462006,0.1531147,0.1600288,-2.294620562,113.54574
C1CCCC1(CC(=O)O),501.15,447.525,393.9,340.275,286.65,0.107362354,0.119376499,0.131390644,0.143404789,0.155418934,-2.815364097,302.1161301
C1=CC=CC1,314.65,283.025,251.4,219.775,188.15,0.12839232,0.13836052,0.14832872,0.15829692,0.16826512,-2.519929098,150.7656817
C1=CCCCCCC1,416.15,365.65,315.15,264.65,214.15,0.101478003,0.112115828,0.122753653,0.133391478,0.144029303,-2.736219171,194.9375323
C1CCCCCCC1,424.29,390.205,356.12,322.035,287.95,0.103418437,0.108012072,0.112605708,0.117199343,0.121792978,-2.655223978,166.0372516
C1=CCCC=CCC1,423.27,368.4475,313.625,258.8025,203.98,0.106214003,0.117527174,0.128840345,0.140153516,0.151466687,-2.646933031,180.5694707
C1=CC=CC=CC=C1,415.7,378.9,342.1,305.3,268.5,0.112309955,0.120842035,0.129374115,0.137906195,0.146438275,-2.738682333,233.8029121
C1CCCCC1(SC1CCCCC1),559,490.0125,421.025,352.0375,283.05,0.083869737,0.095145561,0.105781406,0.115777271,0.125133156,-2.983940826,298.7648345
C(CCCC1)(C1)CCCCCCCC,536.75,464.8125,392.875,320.9375,249,0.08342386,0.096551015,0.10967817,0.122805325,0.13593248,-3.008728536,300.3457719
C=CC1CCCCC1,400.15,336.71,273.27,209.83,146.39,0.097092659,0.110347813,0.123602966,0.13685812,0.150113273,-2.66046434,145.8284457
O=C(C)C1CCCCC1,538.96,464.0075,389.055,314.1025,239.15,0.085518852,0.101075243,0.116631635,0.132188026,0.147744418,-3.006844749,317.9050993
C1CCCCC1C(C)(C)C,444.65,391.4825,338.315,285.1475,231.98,0.090190184,0.097327389,0.104464594,0.1116018,0.118739005,-2.76543292,166.3833294
C1(OC(=O)C)CCCCC1,447.15,382.8625,318.575,254.2875,190,0.104697006,0.118919329,0.133141653,0.147363976,0.1615863,-2.661965118,195.5292524
C1(N=C=O)CCCCC1,442.15,379.9,317.65,255.4,193.15,0.094213711,0.107065846,0.119917981,0.132770116,0.145622251,-2.786579744,201.5250809
C1(OO)CCCCC1,490,430.7875,371.575,312.3625,253.15,0.1199613,0.135216216,0.150471133,0.165726049,0.180980965,-2.652548909,272.7820824
C1(OC=O)CCCCC1,435.65,379.2375,322.825,266.4125,210,0.098200759,0.109773219,0.121345679,0.13291814,0.1444906,-2.761872392,202.8490126
C1(=O)CCCCC1,428.58,381.935,335.29,288.645,242,0.122460366,0.128240615,0.134020863,0.139801112,0.14558136,-2.36215877,115.5877713
OC1CCCCC1,563.15,496.5125,429.875,363.2375,296.6,0.100824675,0.109187681,0.117550688,0.125913694,0.1342767,-2.675996222,223.460371
C1(S)CCCCC1,431.953,371.37475,310.7965,250.21825,189.64,0.101620234,0.112646082,0.123671929,0.134697776,0.145723624,-2.639660492,163.1329143
C1(CCCCC1)C=O,432.45,390.8375,349.225,307.6125,266,0.105595957,0.115172658,0.124749358,0.134326059,0.14390276,-2.820635512,253.4423065
C1=CCC=CC1,360.15,326.1,292.05,258,223.95,0.120424702,0.129526948,0.138629194,0.14773144,0.156833686,-2.616560485,183.922656
C1=CC=CCC1,353.49,305.3675,257.245,209.1225,161,0.120647486,0.133091965,0.145536443,0.157980921,0.1704254,-2.473356513,134.6531799
C1(C2C(=O)CCCC2)=CCCCC1,551.3,483.5125,415.725,347.9375,280.15,0.098869148,0.11080246,0.122735771,0.134669083,0.146602394,-2.807920332,285.4368484
O=CC1CCC=CC1,437.15,372.125,307.1,242.075,177.05,0.110714486,0.125017385,0.139320284,0.153623183,0.167926082,-2.562833482,172.0589613
OCC(CCC=C1)C1,477.59,411.7925,345.995,280.1975,214.4,0.121643992,0.137642654,0.153641316,0.169639978,0.18563864,-2.53655154,219.393532
C1(=O)C=CCCC1,445.15,388.9125,332.675,276.4375,220.2,0.142509074,0.158302814,0.174096553,0.189890293,0.205684032,-2.386298524,204.8881241
C1=CCCCCC1,387.5,344.9125,302.325,259.7375,217.15,0.106314,0.116146602,0.125979204,0.135811806,0.145644408,-2.715774045,189.9647712
C1CCCCCC1,391.94,360.235,328.53,296.825,265.12,0.102888044,0.110055276,0.117222508,0.124389741,0.131556973,-2.85326854,230.3337761
C1=CCCC=CCCC=CCC1,514.65,450.075,385.5,320.925,256.35,0.087036025,0.09756627,0.108096515,0.11862676,0.129157006,-2.918958732,258.2975329
N#CCN,425,381.25,337.5,293.75,250,0.16232625,0.177417812,0.192509375,0.207600937,0.2226925,-2.346463989,230.8637552
N#CCO,467,400.5,334,267.5,201,0.20947642,0.23905163,0.26862684,0.29820205,0.32777726,-1.9897358,214.6167289
c1ccccc1(C(C)(C)OO),442.7,398.09,353.48,308.87,264.26,0.06657414,0.074238138,0.081902136,0.089566134,0.097230132,-3.366075568,298.9049812
C/C=CC(=O)O,445.05,405.95,366.85,327.75,288.65,0.119782095,0.130264805,0.140747515,0.151230225,0.161712935,-2.75518227,287.0823818
c1(O)cc(C)ccc1,475.43,427.92,380.41,332.9,285.39,0.129594481,0.134872367,0.140150253,0.145428139,0.150706025,-2.30399416,126.6857381
C1(=O)OC(=O)C=C(C)1,486.15,434.9,383.65,332.4,281.15,0.104655014,0.114886564,0.125118114,0.135349664,0.145581214,-2.7890565,266.4580313
C[Si](C)(Cl)C,330.75,301.925,273.1,244.275,215.45,0.117209405,0.126463959,0.135718514,0.144973069,0.154227623,-2.72821097,196.784377
c1cc(C)ccc1(Cl),435.65,396.9,358.15,319.4,280.65,0.09715224,0.10453024,0.11190824,0.11928624,0.12666424,-2.879765354,243.3427928
c1(C)ccccc1(Cl),432.3,383.3875,334.475,285.5625,236.65,0.09904677,0.108834161,0.118621552,0.128408944,0.138196335,-2.791559009,214.8214397
ClS(=O)(=O)O,427,368.5375,310.075,251.6125,193.15,0.13048,0.14334175,0.1562035,0.16906525,0.181927,-2.377507859,154.7895995
CCCS(=O)(=O)Cl,470.6,409.7375,348.875,288.0125,227.15,0.09765439,0.109027583,0.120400775,0.131773968,0.143147161,-2.764079487,217.3747963
C(CO)(CO)Cl,493.5,433.825,374.15,314.475,254.8,0.14830652,0.168839494,0.189372468,0.209905442,0.230438416,-2.478721064,294.8204936
ClCC(O)CO,486.15,422.9,359.65,296.4,233.15,0.135984668,0.157081705,0.178178743,0.19927578,0.220372818,-2.54401278,282.8897866
CC(O)CCl,399.65,352.1875,304.725,257.2625,209.8,0.144450207,0.160886708,0.177323209,0.19375971,0.210196211,-2.433855503,208.0386738
C=C(Cl)C=C,332.55,285.2,237.85,190.5,143.15,0.115047516,0.127792716,0.140537916,0.153283115,0.166028315,-2.511079183,124.4321313
c1(O)c(Cl)cccc1,532,469.5,407,344.5,282,0.0888932,0.10263695,0.1163807,0.13012445,0.1438682,-3.076218743,364.7886819
CCCCCCl,380.65,329.025,277.4,225.775,174.15,0.096853896,0.108982157,0.121110418,0.133238679,0.14536694,-2.760052725,172.4338097
c12c(Cl)cccc1cccc2,532.45,466.625,400.8,334.975,269.15,0.09342217,0.103519725,0.11361728,0.123714835,0.13381239,-2.816144777,248.5157063
ClCOC,332.65,291.9,251.15,210.4,169.65,0.12441153,0.13662838,0.14884523,0.16106208,0.17327893,-2.500986429,144.9561079
C(Cl)(Cl)Cl,400,352.4075,304.815,257.2225,209.63,0.09688,0.106507963,0.116135926,0.125763888,0.135391851,-2.777175,184.5947229
ClCCO,401.75,352.725,303.7,254.675,205.65,0.107037425,0.119435847,0.13183427,0.144232692,0.156631115,-2.718045506,203.3002914
C[SiH](C)(Cl),308.65,272.025,235.4,198.775,162.15,0.112233192,0.123584012,0.134934832,0.146285652,0.157636472,-2.638891378,145.2549987
C1CCCCC1(Cl),416.05,369.3725,322.695,276.0175,229.34,0.093846721,0.102807867,0.111769014,0.12073016,0.129691307,-2.837902641,203.2591168
c1c(Cl)cccc1C(=O)Cl,577.2,502.9,428.6,354.3,280,0.063995528,0.075308446,0.086621364,0.097934282,0.1092472,-3.370119414,380.29202
c1(C(F)(F)F)ccc(Cl)cc1,480.3,420.2175,360.135,300.0525,239.97,0.060983072,0.071423007,0.081862942,0.092302878,0.102742813,-3.435095752,323.3963483
c1ccccc1(Cl),404.87,360.64,316.41,272.18,227.95,0.106486421,0.114965312,0.123444203,0.131923094,0.140401985,-2.659452744,175.324865
c1(N)c(Cl)cccc1,481.99,429.255,376.52,323.785,271.05,0.11477404,0.12553198,0.13628992,0.14704786,0.1578058,-2.64825719,240.7275006
c1(N)cc(Cl)ccc1,501.65,441.925,382.2,322.475,262.75,0.114614555,0.126756647,0.13889874,0.151040833,0.163182925,-2.633653244,244.5162929
ClCC(=O)Cl,379.15,347.15,315.15,283.15,251.15,0.108486385,0.116504625,0.124522865,0.132541105,0.140559345,-2.797301708,222.0529401
C#CCCl,432.8,375.325,317.85,260.375,202.9,0.093192064,0.110154086,0.127116108,0.14407813,0.161040152,-2.972684577,276.8612692
c1(C)c(C)cc(Cl)cc1,465.65,415.9625,366.275,316.5875,266.9,0.093330909,0.102599267,0.111867625,0.121135984,0.130404342,-2.900677962,254.0979802
c1(C)c(C)c(Cl)ccc1,461.65,415.2625,368.875,322.4875,276.1,0.093003253,0.101695621,0.110387989,0.119080357,0.127772725,-2.925915313,261.0276133
ClCCOCOCCCl,491.25,428.525,365.8,303.075,240.35,0.105780881,0.120972135,0.135260832,0.148646972,0.161130555,-2.74689485,261.6946606
CC[Al](Cl)CC,490.15,417.4,344.65,271.9,199.15,0.06945686,0.07873976,0.08802266,0.09730556,0.10658846,-3.041098564,199.3299488
C(Cl)(Cl)(Cl)Cl,349.79,324.925,300.06,275.195,250.33,0.089396727,0.094337403,0.099278078,0.104218754,0.109159429,-2.971654435,196.8523672
S=C=S,319.65,280.015,240.38,200.745,161.11,0.15579645,0.165586295,0.17537614,0.185165985,0.19495583,-2.13369488,91.53274163
C1CCC(=O)O1,477.15,415.3075,353.465,291.6225,229.78,0.123693531,0.13715417,0.150614808,0.164075447,0.177536085,-2.501561344,207.137946
CCCC(=O)O,573.15,496.85,420.55,344.25,267.95,0.1004108,0.1132292,0.1260476,0.138866,0.1516844,-2.746500672,272.5442016
CCCCSCCCC,461.95,395.995,330.04,264.085,198.13,0.097125839,0.11110698,0.125088121,0.139069262,0.153050403,-2.762798743,214.7169356
C=Cc1ccc(C(C)(C)C)cc1,500,434.0625,368.125,302.1875,236.25,0.086535,0.098049666,0.109564331,0.121078997,0.132593663,-2.919213685,250.2361974
OOCCCC,405,357,309,261,213,0.1386649,0.15620506,0.17374522,0.19128538,0.20882554,-2.523275446,231.5355419
CC(C)(C)NC=O,475.15,428.65,382.15,335.65,289.15,0.106479785,0.116621435,0.126763085,0.136904735,0.147046385,-2.822542496,283.8114301
CCCCCCCCC(CCCC)CO,563,491.675,420.35,349.025,277.7,0.08920714,0.104415056,0.119622973,0.13483089,0.150038806,-3.038253934,369.9621989
C1CCCCC1CCCC,454.131,390.20325,326.2755,262.34775,198.42,0.090781703,0.103243778,0.115705854,0.12816793,0.140630005,-2.826006347,208.1319057
c1(C(C)CC)ccccc1,446.48,384.29,322.1,259.91,197.72,0.094875704,0.106548767,0.11822183,0.129894893,0.141567956,-2.753191743,190.1131274
CC(C)(C)N,317.55,289.71,261.87,234.03,206.19,0.14463788,0.155840696,0.167043512,0.178246328,0.189449144,-2.503159154,184.182879
CCC(N)C,336.15,294.275,252.4,210.525,168.65,0.129521438,0.143078469,0.1566355,0.170192531,0.183749563,-2.471538351,150.6939201
CCCCN,425.52,375.1525,324.785,274.4175,224.05,0.148486648,0.151118226,0.156771183,0.165445519,0.177141235,-2.111940955,85.08014192
CCCCOC=C,420,360.2875,300.575,240.8625,181.15,0.094484,0.112146957,0.129809915,0.147472873,0.16513583,-2.894486059,243.3578543
CC(C)(C)SC(C)(C)C,426.15,385.65,345.15,304.65,264.15,0.098181625,0.107192875,0.116204125,0.125215375,0.134226625,-2.910210403,256.9079763
C(C)(C)(C)OC(=O)CC(=O)C,457.65,402.025,346.4,290.775,235.15,0.091122489,0.102789277,0.114456064,0.126122852,0.137789639,-2.92518699,253.8604525
CCCCCCCCC(=O)OCCCC,539.2,463.1875,387.175,311.1625,235.15,0.067715744,0.080822579,0.093929415,0.10703625,0.120143086,-3.251754202,326.1206177
c1(CCCC)cccc2ccccc21,562.54,485.2625,407.985,330.7075,253.43,0.08889249,0.100986419,0.113080348,0.125174276,0.137268205,-2.864916444,267.2381072
CC(C)(C)OC(=O)C(=C)C,409.15,363.15,317.15,271.15,225.15,0.094779263,0.106383421,0.117368565,0.127734695,0.13748181,-2.90637991,234.9371354
C=C(C)C(=O)OCCCC,495.2,420.845,346.49,272.135,197.78,0.083811624,0.101108828,0.118406031,0.135703235,0.153000439,-2.99328816,280.3403807
CCCCOC(C)C,439.2,374.4,309.6,244.8,180,0.082866656,0.099670592,0.116474528,0.133278464,0.1500824,-3.017543687,253.4807163
CCCCN=C=O,388.15,336.1125,284.075,232.0375,180,0.104115197,0.117118847,0.130122498,0.143126149,0.1561298,-2.696329776,178.9943071
ICCCC,403.7,345.325,286.95,228.575,170.2,0.076487108,0.085778073,0.095069038,0.104360003,0.113650968,-2.935698104,158.9317204
CC(C)(C)OO,388.15,360.475,332.8,305.125,277.45,0.133156906,0.143299517,0.153442128,0.163584739,0.17372735,-2.75932501,291.7146988
CCCCOS(=O)(=O)O,573.7,502.275,430.85,359.425,288,0.066209639,0.072986157,0.079762675,0.086539194,0.093315712,-3.134829156,252.4597721
CC(C)(C)OC=O,355.95,330.9625,305.975,280.9875,256,0.121458976,0.129322792,0.137186608,0.145050424,0.15291424,-2.762791142,235.4603434
CCC(C)OC=O,366.55,313.9125,261.275,208.6375,156,0.128706936,0.145070882,0.161434828,0.177798774,0.19416272,-2.434867345,151.9157204
c1(CC)ccc(C(C)(C)C)cc1,485.25,422.6375,360.025,297.4125,234.8,0.084612905,0.095831813,0.10705072,0.118269628,0.129488536,-2.959705915,251.2352252
CCCCOCC,419.3,357.0125,294.725,232.4375,170.15,0.091521121,0.109648652,0.127776183,0.145903714,0.164031245,-2.90128936,234.5449378
CCSSC(C)(C)C,448.81,388.2175,327.625,267.0325,206.44,0.10128027,0.113845337,0.126410404,0.13897547,0.151540537,-2.715780533,203.3134885
C(C)(Cl)(C)C,402.1,363.5125,324.925,286.3375,247.75,0.08353885,0.094401231,0.105263612,0.116125994,0.126988375,-3.265915059,323.2285025
CCCCCl,351.58,301.1975,250.815,200.4325,150.05,0.104741402,0.11824895,0.131756499,0.145264047,0.158771595,-2.647139958,148.0347166
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,618.5,535.8375,453.175,370.5125,287.85,0.07979117,0.094271987,0.108752804,0.12323362,0.137714437,-3.119323202,390.4108895
CCCCOC(=O)c1ccccc1,580,497.9125,415.825,333.7375,251.65,0.080912,0.096681009,0.112450018,0.128219026,0.143988035,-3.072176492,350.2081383
CCC(O)C,372.9,319.2875,265.675,212.0625,158.45,0.121750517,0.130986342,0.140222168,0.149457993,0.158693819,-2.351797669,98.19183735
CCC(C)OC(=O)C=C,464.15,400.65,337.15,273.65,210.15,0.083700772,0.100104092,0.116507412,0.132910732,0.149314052,-3.080035007,299.0224035
CC(C)(C)OC(=O)C,433.5,378.875,324.25,269.625,215,0.086552735,0.101279089,0.116005442,0.130731796,0.14545815,-3.073546015,286.9541765
CC(=O)OCCCC,453.75,390.225,326.7,263.175,199.65,0.096680387,0.113554533,0.130428679,0.147302825,0.164176971,-2.85966138,255.8353705
CCCCCCCC(CO)CCCC,538,471.3,404.6,337.9,271.2,0.0889405,0.103464425,0.11798835,0.132512275,0.1470362,-3.044044465,353.779145
CCCCN(C)C,367.15,327.8625,288.575,249.2875,210,0.110116115,0.121351161,0.132586207,0.143821254,0.1550563,-2.745435373,204.2755448
Oc1ccccc1C(C)(C)C,497.02,439.6475,382.275,324.9025,267.53,0.09967413,0.106299507,0.112924883,0.119550259,0.126175636,-2.632156,167.953721
CCCCOCC(O)C,443.15,380.65,318.15,255.65,193.15,0.097440378,0.111353503,0.125266628,0.139179753,0.153092878,-2.767514482,209.173132
CCCCOCCOCCOC(=O)C,521.6,451.4375,381.275,311.1125,240.95,0.096669824,0.112148373,0.127626922,0.143105471,0.158584021,-2.86503931,294.196344
CCCCOCCOCCOCCOCCO,577.15,500.0625,422.975,345.8875,268.8,0.091993848,0.11028517,0.128576492,0.146867814,0.165159136,-3.021157924,392.141525
CCCCOCCOCCO,504.15,429.4,354.65,279.9,205.15,0.113563564,0.131601486,0.149639409,0.167677331,0.185715254,-2.606531769,237.0458063
CCCCOCCO,444.47,383.145,321.82,260.495,199.17,0.124036321,0.140862675,0.157689028,0.174515382,0.191341735,-2.526930387,209.0203099
OC(CO)COC(C)(C)C,506.8,428.8,350.8,272.8,194.8,0.121819116,0.142304256,0.162789396,0.183274536,0.203759676,-2.520688255,232.4689452
